actual_score,baseline_pred,baseline_error,transformer_pred,transformer_error,word_count
80.0,81.82281411162649,1.822814111626485,67.9964005947113,12.003599405288696,558
80.0,70.45487319538785,9.545126804612153,73.82679581642151,6.173204183578491,447
40.0,49.10177121021309,9.101771210213087,41.62933826446533,1.629338264465332,137
60.0,72.91797119494676,12.917971194946759,73.42333197593689,13.42333197593689,442
70.0,63.911657058178434,6.0883429418215655,66.78289771080017,3.217102289199829,360
80.0,69.37145878377586,10.628541216224136,71.54974341392517,8.450256586074829,466
60.0,61.81197815738364,1.811978157383642,59.27707552909851,0.7229244709014893,336
60.0,62.195410912,2.195410912,58.48589539527893,1.5141046047210693,324
80.0,71.28101402023842,8.718985979761584,80.20195364952087,0.20195364952087402,408
60.0,62.15910339593326,2.1591033959332577,63.53467106819153,3.5346710681915283,266
80.0,99.38867098207481,19.388670982074814,80.79385757446289,0.7938575744628906,652
90.0,84.79838525351406,5.201614746485944,85.85624694824219,4.1437530517578125,559
90.0,71.22305736874424,18.776942631255764,78.5832941532135,11.416705846786499,404
80.0,74.34610960384393,5.653890396156072,70.85911631584167,9.140883684158325,369
60.0,59.05610415542134,0.9438958445786625,60.97054481506348,0.9705448150634766,341
70.0,65.86017725458517,4.139822745414833,72.06899523735046,2.068995237350464,378
60.0,69.77944138261864,9.779441382618643,69.39530968666077,9.395309686660767,395
40.0,45.849587996498045,5.849587996498045,42.240479588508606,2.240479588508606,166
60.0,53.64732972490351,6.352670275096493,56.12008571624756,3.8799142837524414,240
70.0,71.87075076617306,1.8707507661730602,73.57917428016663,3.579174280166626,430
80.0,76.69356938200895,3.3064306179910545,72.14208245277405,7.857917547225952,513
40.0,38.47299048318472,1.5270095168152835,34.57576334476471,5.4242366552352905,158
30.0,38.51382730982446,8.513827309824457,39.75898325443268,9.758983254432678,178
60.0,58.40315650501092,1.5968434949890806,50.45486092567444,9.545139074325562,316
80.0,56.598027761731785,23.401972238268215,65.64123034477234,14.358769655227661,273
40.0,49.86900104139464,9.86900104139464,51.63130164146423,11.631301641464233,206
60.0,58.62609982514558,1.3739001748544197,58.327871561050415,1.672128438949585,254
50.0,52.26047127003765,2.260471270037648,58.119869232177734,8.119869232177734,219
60.0,55.835382366814585,4.164617633185415,57.970160245895386,2.0298397541046143,258
80.0,77.99083918548982,2.0091608145101816,76.4886736869812,3.511326313018799,516
80.0,69.58583901915202,10.414160980847981,73.1756865978241,6.824313402175903,454
70.0,74.47707495482247,4.47707495482247,72.56086468696594,2.5608646869659424,428
60.0,61.72370390158706,1.7237039015870579,61.181771755218506,1.1817717552185059,351
80.0,68.30373397808542,11.696266021914582,69.62631344795227,10.37368655204773,368
20.0,42.31066281975674,22.310662819756743,24.678035080432892,4.678035080432892,53
60.0,57.784994714557534,2.2150052854424658,60.45806407928467,0.45806407928466797,316
70.0,66.56759056067459,3.4324094393254114,66.96341037750244,3.0365896224975586,403
80.0,97.7038440557256,17.703844055725597,75.18741488456726,4.812585115432739,706
60.0,62.45213031691536,2.4521303169153583,59.91033911705017,0.0896608829498291,325
50.0,55.07485647203313,5.074856472033133,59.81820225715637,9.818202257156372,311
60.0,67.72840043306867,7.728400433068671,66.07981324195862,6.079813241958618,379
30.0,38.26492322171392,8.264923221713921,27.338892221450806,2.6611077785491943,127
60.0,72.43203233176571,12.432032331765711,66.71388745307922,6.713887453079224,396
60.0,59.8505916719232,0.14940832807680238,56.309521198272705,3.690478801727295,302
100.0,81.65353779880657,18.346462201193432,86.76994442939758,13.230055570602417,459
40.0,50.308754062711984,10.308754062711984,49.64015781879425,9.64015781879425,236
60.0,64.16854442831196,4.168544428311961,58.33346247673035,1.6665375232696533,376
0.0,31.639510738356925,31.639510738356925,7.631444931030273,7.631444931030273,15
70.0,71.8408097554602,1.8408097554601994,70.17517685890198,0.17517685890197754,390
40.0,54.424150366993885,14.424150366993885,52.89766788482666,12.89766788482666,224
30.0,34.92034545488271,4.920345454882707,24.298571050167084,5.701428949832916,93
100.0,83.65489174652164,16.345108253478358,91.59584045410156,8.404159545898438,533
60.0,51.81140259827184,8.18859740172816,52.37419009208679,7.625809907913208,315
50.0,51.93867012251719,1.9386701225171876,57.89561867713928,7.895618677139282,277
80.0,70.3843869240118,9.615613075988193,73.78953099250793,6.210469007492065,426
50.0,56.407792242545746,6.407792242545746,64.56664204597473,14.566642045974731,259
60.0,66.40675487123681,6.406754871236814,65.53849577903748,5.538495779037476,331
60.0,58.615491455939484,1.384508544060516,54.796963930130005,5.203036069869995,352
50.0,67.7830753116062,17.783075311606197,61.344873905181885,11.344873905181885,405
50.0,52.965569001291385,2.965569001291385,51.734429597854614,1.7344295978546143,207
50.0,52.221836737657966,2.2218367376579664,55.24137616157532,5.241376161575317,239
60.0,55.44771582179044,4.552284178209561,58.76016020774841,1.239839792251587,312
80.0,59.66093155932306,20.33906844067694,63.18771243095398,16.81228756904602,338
60.0,63.419181991428395,3.4191819914283954,63.24591040611267,3.245910406112671,377
60.0,67.79028457756338,7.7902845775633836,68.59107613563538,8.591076135635376,332
80.0,64.06138122438233,15.93861877561767,71.1272120475769,8.872787952423096,368
90.0,84.25121851184196,5.748781488158045,79.80307936668396,10.19692063331604,537
60.0,63.383450626313476,3.3834506263134756,62.10926175117493,2.1092617511749268,301
60.0,56.03829199008931,3.961708009910687,56.9735050201416,3.0264949798583984,329
30.0,42.51648243593034,12.516482435930342,34.82533097267151,4.825330972671509,175
60.0,66.6716993505836,6.671699350583594,62.03567385673523,2.0356738567352295,397
80.0,66.30798368492903,13.692016315070973,69.77545022964478,10.224549770355225,358
30.0,36.67376696334274,6.673766963342743,27.5150328874588,2.4849671125411987,83
50.0,55.85624396994413,5.856243969944131,49.21652376651764,0.7834762334823608,306
40.0,41.60471212227489,1.60471212227489,31.808355450630188,8.191644549369812,118
80.0,80.40508012509594,0.4050801250959353,84.35947299003601,4.359472990036011,510
60.0,56.239473596350216,3.7605264036497843,54.79155778884888,5.208442211151123,249
70.0,70.27244291121679,0.27244291121678543,76.14123225212097,6.141232252120972,432
70.0,61.11743365519294,8.88256634480706,68.7926709651947,1.2073290348052979,348
60.0,59.42039310590684,0.5796068940931605,62.261730432510376,2.261730432510376,328
60.0,64.58175489047382,4.5817548904738175,66.10514521598816,6.105145215988159,329
60.0,51.67705369452757,8.322946305472428,58.71475338935852,1.2852466106414795,189
90.0,84.48284838267914,5.517151617320863,75.3655731678009,14.634426832199097,619
80.0,63.67423229537472,16.325767704625278,67.97940135002136,12.020598649978638,381
60.0,70.60436129378675,10.604361293786752,62.36255764961243,2.3625576496124268,455
60.0,64.70334749400192,4.7033474940019175,63.47762942314148,3.4776294231414795,386
50.0,57.44153530292793,7.441535302927932,61.81287169456482,11.81287169456482,297
100.0,76.81841316206473,23.18158683793527,78.76543402671814,21.23456597328186,422
80.0,75.18353265782883,4.8164673421711655,73.9105761051178,6.089423894882202,437
80.0,68.20967021342635,11.79032978657365,66.6736900806427,13.3263099193573,418
40.0,45.88793907470325,5.887939074703247,43.08563768863678,3.08563768863678,181
70.0,79.72483160715088,9.724831607150875,81.3738763332367,11.373876333236694,451
80.0,85.11588908485996,5.115889084859958,84.59311127662659,4.593111276626587,550
60.0,58.92020961641606,1.0797903835839406,61.19166612625122,1.1916661262512207,269
40.0,43.824999739527016,3.8249997395270157,42.475152015686035,2.475152015686035,185
70.0,67.02008756768328,2.9799124323167234,61.36460900306702,8.635390996932983,394
40.0,51.40182414785534,11.401824147855343,46.825048327445984,6.825048327445984,191
90.0,78.03755042467016,11.962449575329842,75.67244172096252,14.327558279037476,414
80.0,71.779696213299,8.220303786700995,79.4379472732544,0.5620527267456055,422
80.0,84.46173738229582,4.461737382295823,81.74742460250854,1.747424602508545,522
60.0,56.434406969181246,3.5655930308187536,49.74501430988312,10.254985690116882,316
70.0,86.53841178016974,16.53841178016974,78.31398844718933,8.313988447189331,577
60.0,59.26791969029135,0.7320803097086497,53.59010100364685,6.409898996353149,274
60.0,72.67935656325587,12.679356563255865,77.76054739952087,17.760547399520874,418
30.0,34.63148021369966,4.6314802136996605,24.211256206035614,5.788743793964386,100
60.0,71.58398165470169,11.583981654701688,71.11311554908752,11.113115549087524,450
80.0,74.03417759298752,5.965822407012482,76.7437994480133,3.2562005519866943,410
80.0,80.41753458970685,0.41753458970684676,74.84795451164246,5.152045488357544,495
80.0,71.26353946645175,8.736460533548254,79.29279208183289,0.7072079181671143,369
60.0,57.6643411087677,2.335658891232299,63.78825306892395,3.78825306892395,277
70.0,66.77149820386134,3.2285017961386586,67.73216128349304,2.267838716506958,353
80.0,76.69271932486346,3.307280675136539,81.08031153678894,1.0803115367889404,472
60.0,73.38594209438286,13.385942094382855,57.77566432952881,2.2243356704711914,497
50.0,48.17630169177341,1.8236983082265894,51.89303755760193,1.8930375576019287,239
80.0,81.88758763609484,1.8875876360948354,76.68183445930481,3.3181655406951904,544
70.0,64.36064935382349,5.63935064617651,62.95254826545715,7.047451734542847,332
70.0,66.00681515436672,3.99318484563328,70.58004140853882,0.5800414085388184,377
70.0,79.99928156176962,9.999281561769621,80.52554726600647,10.52554726600647,465
50.0,48.01274810616258,1.987251893837417,53.125232458114624,3.125232458114624,234
60.0,62.16862982104859,2.16862982104859,69.01239156723022,9.012391567230225,284
60.0,58.29787750969609,1.702122490303907,56.30679130554199,3.693208694458008,290
70.0,77.05573133804027,7.055731338040275,77.4251639842987,7.425163984298706,448
70.0,59.87113178724956,10.12886821275044,56.94898962974548,13.051010370254517,355
70.0,63.66422561602336,6.335774383976641,63.10656666755676,6.893433332443237,307
80.0,72.72450470203488,7.275495297965122,79.23979163169861,0.7602083683013916,454
40.0,53.45995321358518,13.45995321358518,49.337175488471985,9.337175488471985,150
60.0,72.59698873764555,12.596988737645546,70.5037534236908,10.503753423690796,430
60.0,61.28399557533825,1.2839955753382526,65.32472372055054,5.324723720550537,311
50.0,47.500102725140195,2.499897274859805,51.77386999130249,1.7738699913024902,191
60.0,61.067635245821265,1.0676352458212648,66.42333269119263,6.423332691192627,272
80.0,82.03712772261646,2.037127722616461,77.30199694633484,2.698003053665161,538
40.0,35.51868170816691,4.481318291833091,29.065433144569397,10.934566855430603,128
70.0,74.3257521989797,4.3257521989797,78.51729989051819,8.517299890518188,413
60.0,56.509553252535476,3.4904467474645244,55.53911328315735,4.460886716842651,328
30.0,42.137605513931106,12.137605513931106,45.462796092033386,15.462796092033386,173
40.0,44.52861660168533,4.528616601685329,44.303154945373535,4.303154945373535,167
60.0,65.09959623045145,5.0995962304514535,65.48426747322083,5.484267473220825,325
40.0,39.57397143215526,0.42602856784473886,37.54689693450928,2.4531030654907227,139
70.0,67.8655408598438,2.1344591401561956,66.93238615989685,3.0676138401031494,408
40.0,43.69353814135346,3.693538141353457,41.231146454811096,1.2311464548110962,190
60.0,53.66813611197519,6.331863888024813,54.1944682598114,5.805531740188599,225
70.0,73.37928604582712,3.379286045827115,67.53363013267517,2.466369867324829,484
60.0,61.62933937230994,1.6293393723099427,58.47463011741638,1.5253698825836182,335
60.0,65.84373462866922,5.843734628669225,63.18880915641785,3.1888091564178467,386
70.0,64.6267448247723,5.373255175227698,72.27333784103394,2.2733378410339355,339
60.0,66.40422383798354,6.404223837983537,63.2247269153595,3.224726915359497,351
60.0,58.50415547065019,1.4958445293498102,54.285550117492676,5.714449882507324,322
70.0,62.7347767464437,7.2652232535563,65.22413492202759,4.775865077972412,325
80.0,76.81234923555401,3.1876507644459906,74.08885359764099,5.911146402359009,463
90.0,94.05016538589751,4.050165385897515,86.42674088478088,3.573259115219116,617
50.0,44.95393795757454,5.046062042425461,49.74825084209442,0.2517491579055786,232
80.0,73.0159082963011,6.984091703698894,73.64544868469238,6.354551315307617,521
60.0,60.89892414414629,0.8989241441462923,62.1819794178009,2.1819794178009033,349
60.0,48.16433761760344,11.835662382396563,51.87865495681763,8.121345043182373,230
70.0,57.93983844545969,12.060161554540308,66.53689742088318,3.4631025791168213,327
20.0,40.41270748372797,20.41270748372797,25.380611419677734,5.380611419677734,68
50.0,62.327253373961135,12.327253373961135,59.781235456466675,9.781235456466675,320
100.0,93.82301595151993,6.176984048480065,75.20802021026611,24.791979789733887,596
50.0,51.52076197877482,1.5207619787748214,49.74915087223053,0.2508491277694702,229
60.0,63.00977050646837,3.009770506468371,50.56432485580444,9.435675144195557,393
60.0,54.95188975160841,5.048110248391588,49.323734641075134,10.676265358924866,290
80.0,78.95006697074051,1.049933029259492,81.70822262763977,1.7082226276397705,450
60.0,55.654950698690556,4.3450493013094444,61.29255294799805,1.2925529479980469,297
60.0,59.16029657814655,0.83970342185345,60.32927632331848,0.32927632331848145,337
70.0,72.3979884676543,2.397988467654301,73.53511452674866,3.5351145267486572,427
50.0,50.48099797280043,0.4809979728004308,44.37547326087952,5.624526739120483,273
50.0,43.252393922095166,6.747606077904834,45.28614282608032,4.713857173919678,180
60.0,69.28081912921618,9.280819129216184,70.6624448299408,10.662444829940796,435
60.0,59.55495592276902,0.4450440772309818,59.370970726013184,0.6290292739868164,330
60.0,69.8948067732595,9.894806773259504,66.63607358932495,6.636073589324951,455
60.0,57.276784704412705,2.723215295587295,55.171722173690796,4.828277826309204,264
70.0,77.46156326829961,7.461563268299614,66.74491763114929,3.255082368850708,498
60.0,47.14873095885314,12.851269041146857,55.52554726600647,4.47445273399353,194
60.0,63.49542732466571,3.4954273246657124,63.30443024635315,3.3044302463531494,373
60.0,66.81884369720925,6.818843697209246,70.59308886528015,10.593088865280151,393
60.0,63.753143190728046,3.7531431907280464,62.75133490562439,2.7513349056243896,339
80.0,76.5452135894316,3.4547864105684027,69.54143643379211,10.458563566207886,485
40.0,34.51884209978874,5.481157900211258,28.667303919792175,11.332696080207825,99
60.0,70.22162896874315,10.221628968743147,70.22063136100769,10.22063136100769,388
50.0,60.119729330972426,10.119729330972426,63.07663321495056,13.076633214950562,329
80.0,86.6910779007314,6.6910779007314005,81.28706812858582,1.2870681285858154,551
60.0,60.99294896431893,0.9929489643189271,58.21707248687744,1.7829275131225586,310
60.0,65.0112676730384,5.011267673038404,66.22718572616577,6.2271857261657715,359
20.0,36.73673000165596,16.736730001655957,31.671956181526184,11.671956181526184,127
70.0,68.5731809030363,1.4268190969636976,70.07870078086853,0.07870078086853027,410
60.0,65.37740088270888,5.3774008827088835,62.20500469207764,2.2050046920776367,330
60.0,63.80229259723966,3.8022925972396635,70.96286416053772,10.96286416053772,393
60.0,54.326855740707,5.673144259292997,50.74727535247803,9.252724647521973,235
60.0,67.57599970467602,7.575999704676022,65.94203114509583,5.942031145095825,405
80.0,65.36198155107763,14.638018448922367,68.08689832687378,11.91310167312622,346
50.0,59.365673432021296,9.365673432021296,57.5264573097229,7.5264573097229,348
70.0,70.54726605856625,0.547266058566251,72.16805815696716,2.168058156967163,390
50.0,48.944658124203265,1.055341875796735,54.42774295806885,4.427742958068848,259
80.0,68.22192491087894,11.77807508912106,77.19319462776184,2.806805372238159,400
80.0,75.0500562883416,4.949943711658406,82.42039680480957,2.4203968048095703,401
60.0,53.52878918962862,6.471210810371382,50.66311955451965,9.336880445480347,294
80.0,83.2663014812502,3.2663014812501956,77.07296013832092,2.927039861679077,512
70.0,69.87129932473444,0.12870067526556284,67.20094084739685,2.7990591526031494,439
60.0,63.79247864513236,3.7924786451323627,66.25433564186096,6.254335641860962,378
60.0,56.81227580518822,3.1877241948117785,58.82791876792908,1.1720812320709229,240
60.0,63.287998310324774,3.287998310324774,60.3155255317688,0.31552553176879883,377
20.0,42.96580178222489,22.965801782224887,29.313260316848755,9.313260316848755,97
60.0,55.5557864353259,4.444213564674101,62.282198667526245,2.282198667526245,224
60.0,67.05913383491149,7.059133834911492,59.27633047103882,0.7236695289611816,469
70.0,70.33731355342785,0.3373135534278475,73.66368174552917,3.663681745529175,418
50.0,49.36016986293967,0.6398301370603292,48.60559403896332,1.3944059610366821,177
80.0,71.57326554104733,8.426734458952666,85.58185696601868,5.581856966018677,404
90.0,80.46485892479228,9.535141075207719,78.88229489326477,11.11770510673523,496
60.0,57.438638797028744,2.5613612029712556,63.989609479904175,3.989609479904175,255
70.0,73.21410396557636,3.2141039655763564,67.67155528068542,2.328444719314575,413
70.0,62.17153795353274,7.8284620464672585,69.576495885849,0.423504114151001,337
60.0,47.77567990130065,12.224320098699351,52.251821756362915,7.748178243637085,261
60.0,64.37826401095622,4.378264010956215,66.91303849220276,6.913038492202759,341
60.0,51.9740275604445,8.025972439555503,57.17202425003052,2.8279757499694824,293
50.0,55.49261255045357,5.492612550453572,50.95950365066528,0.9595036506652832,283
70.0,50.6033566771397,19.3966433228603,59.10565257072449,10.894347429275513,246
60.0,66.29560405372514,6.2956040537251425,64.67429399490356,4.6742939949035645,385
60.0,67.08451071919478,7.084510719194782,67.64406561851501,7.644065618515015,372
40.0,50.203281513303125,10.203281513303125,46.57354950904846,6.573549509048462,186
70.0,63.94557152658378,6.054428473416223,57.958823442459106,12.041176557540894,341
60.0,73.87784167435336,13.877841674353363,75.64782500267029,15.647825002670288,417
70.0,66.35191033281306,3.6480896671869374,67.90125966072083,2.098740339279175,357
80.0,86.4219756004354,6.4219756004354025,75.48001408576965,4.519985914230347,527
60.0,59.82390565719445,0.17609434280554837,59.007370471954346,0.9926295280456543,331
50.0,61.10232385928539,11.102323859285391,60.296815633773804,10.296815633773804,310
50.0,52.368396140715156,2.3683961407151557,53.39406132698059,3.394061326980591,241
60.0,54.67407922987637,5.325920770123631,70.03159523010254,10.031595230102539,237
70.0,70.72595453460929,0.7259545346092864,63.23242783546448,6.7675721645355225,365
60.0,63.94121056422107,3.9412105642210733,65.32008051872253,5.320080518722534,352
60.0,55.78211732257883,4.217882677421173,54.838329553604126,5.161670446395874,321
60.0,53.43086401745989,6.569135982540111,52.1686851978302,7.8313148021698,239
80.0,65.20608118164502,14.793918818354982,62.84549832344055,17.15450167655945,358
60.0,73.04086706818487,13.040867068184866,62.69083619117737,2.690836191177368,486
60.0,60.91535912818504,0.9153591281850382,59.13326144218445,0.8667385578155518,347
70.0,79.83307413565406,9.833074135654059,66.8894112110138,3.110588788986206,529
60.0,66.5060075782585,6.5060075782585045,68.07565093040466,8.075650930404663,333
90.0,86.41750308960783,3.582496910392166,85.97306609153748,4.026933908462524,487
60.0,68.08675564617529,8.086755646175291,65.20956158638,5.209561586380005,415
90.0,84.48794715765254,5.512052842347458,72.54032492637634,17.459675073623657,604
60.0,56.23241231094535,3.7675876890546505,58.914291858673096,1.0857081413269043,250
80.0,80.83937730349741,0.8393773034974146,77.33792662620544,2.6620733737945557,467
70.0,88.60555961649175,18.605559616491746,69.77471709251404,0.22528290748596191,647
60.0,75.33363711965453,15.333637119654526,56.52169585227966,3.478304147720337,511
80.0,72.43201083466614,7.567989165333856,79.49523329734802,0.5047667026519775,381
60.0,59.88799096853079,0.11200903146921348,54.24697995185852,5.7530200481414795,337
50.0,52.351642909137155,2.351642909137155,56.67324662208557,6.673246622085571,259
80.0,91.83330140450585,11.833301404505846,80.56102395057678,0.5610239505767822,592
60.0,59.65203294809945,0.34796705190054666,59.73629355430603,0.2637064456939697,300
60.0,59.82929216385379,0.17070783614620666,60.75295805931091,0.7529580593109131,327
70.0,70.88418585549458,0.8841858554945787,64.60179686546326,5.398203134536743,462
80.0,81.0248426572089,1.0248426572088931,73.67852330207825,6.321476697921753,512
60.0,71.54651140402454,11.546511404024542,63.816702365875244,3.816702365875244,466
80.0,75.95997025607332,4.040029743926681,79.2322039604187,0.7677960395812988,452
50.0,44.438813036667526,5.561186963332474,45.78266441822052,4.21733558177948,167
70.0,82.33305400607927,12.333054006079266,73.1413185596466,3.1413185596466064,569
40.0,52.66620025887433,12.666200258874333,54.99423146247864,14.994231462478638,212
60.0,63.71736770673152,3.7173677067315225,68.06594729423523,8.06594729423523,318
60.0,68.14340778736103,8.143407787361028,63.30387592315674,3.3038759231567383,387
70.0,65.04971529655201,4.950284703447991,73.23915362358093,3.2391536235809326,368
60.0,52.065876586906896,7.934123413093104,50.482177734375,9.517822265625,259
80.0,84.27816212273105,4.278162122731047,84.76119041442871,4.761190414428711,525
60.0,61.74169111229065,1.7416911122906527,68.58223080635071,8.582230806350708,343
90.0,80.57237328988609,9.427626710113913,75.11785626411438,14.88214373588562,525
50.0,52.188602845439874,2.188602845439874,51.627564430236816,1.6275644302368164,250
70.0,79.77503933717271,9.775039337172714,73.55252504348755,3.552525043487549,556
90.0,100.0,10.0,75.97752213478088,14.022477865219116,718
60.0,61.421620329171624,1.421620329171624,69.29098963737488,9.290989637374878,384
80.0,80.8433983558432,0.8433983558432061,80.50432801246643,0.5043280124664307,478
50.0,50.95268166481611,0.9526816648161116,53.945642709732056,3.9456427097320557,215
40.0,54.49597521322505,14.495975213225051,47.8375107049942,7.837510704994202,326
80.0,90.03601120792283,10.036011207922826,83.20068717002869,3.2006871700286865,606
80.0,70.61220949967887,9.387790500321131,76.30393505096436,3.6960649490356445,416
60.0,38.75035055561682,21.24964944438318,42.09674894809723,17.90325105190277,190
80.0,73.27055889338325,6.729441106616747,71.46456837654114,8.535431623458862,413
60.0,65.90581824546216,5.905818245462157,60.02741456031799,0.027414560317993164,360
80.0,72.18446475108559,7.815535248914415,75.14559626579285,4.854403734207153,450
60.0,67.50585901014887,7.505859010148868,71.24674916267395,11.24674916267395,332
60.0,52.95495233618656,7.045047663813442,54.350852966308594,5.649147033691406,322
80.0,74.1607119369899,5.839288063010102,72.95755743980408,7.042442560195923,405
60.0,70.07591441871672,10.075914418716721,68.76350045204163,8.763500452041626,379
70.0,75.60273863345688,5.60273863345688,72.43012189865112,2.430121898651123,483
70.0,63.23403388197814,6.765966118021858,74.03302788734436,4.03302788734436,355
90.0,78.34669452311694,11.653305476883062,67.18056797981262,22.819432020187378,551
50.0,50.75685897811334,0.7568589781133426,50.469088554382324,0.4690885543823242,245
60.0,71.92140508843714,11.92140508843714,73.64340424537659,13.643404245376587,392
70.0,70.63947136583414,0.6394713658341402,73.39281439781189,3.3928143978118896,395
70.0,67.04882851998265,2.9511714800173507,67.99213290214539,2.0078670978546143,388
60.0,60.02865629247013,0.02865629247013146,63.698965311050415,3.698965311050415,368
60.0,74.44293505697453,14.442935056974534,72.83499240875244,12.834992408752441,437
70.0,62.34262669604564,7.657373303954358,65.55114388465881,4.4488561153411865,327
60.0,61.41580361669823,1.415803616698227,58.18536877632141,1.8146312236785889,356
60.0,48.457964210717606,11.542035789282394,57.19943642616272,2.8005635738372803,247
100.0,90.28445261054358,9.715547389456418,93.38037371635437,6.61962628364563,630
60.0,64.34270209481316,4.342702094813163,67.93708205223083,7.937082052230835,369
