actual_score,baseline_pred,baseline_error,transformer_pred,transformer_error,word_count
80.0,84.35335296050607,4.353352960506072,84.35947299003601,4.359472990036011,510
60.0,57.523454462950035,2.476545537049965,54.79155778884888,5.208442211151123,249
70.0,69.7081796369452,0.2918203630547964,76.14123225212097,6.141232252120972,432
70.0,62.296918568600226,7.703081431399774,68.7926709651947,1.2073290348052979,348
60.0,61.55811421223071,1.5581142122307128,62.261730432510376,2.261730432510376,328
60.0,62.740216684551925,2.7402166845519247,66.10514521598816,6.105145215988159,329
60.0,49.82023089659005,10.179769103409953,58.71475338935852,1.2852466106414795,189
90.0,82.03262673431014,7.967373265689858,75.3655731678009,14.634426832199097,619
80.0,64.24409797318481,15.755902026815193,67.97940135002136,12.020598649978638,381
60.0,70.69670244004763,10.69670244004763,62.36255764961243,2.3625576496124268,455
60.0,64.10396195556808,4.1039619555680815,63.47762942314148,3.4776294231414795,386
50.0,63.35302725402171,13.353027254021711,61.81287169456482,11.81287169456482,297
100.0,76.37264636239819,23.627353637601814,78.76543402671814,21.23456597328186,422
80.0,72.792891805723,7.207108194276998,73.9105761051178,6.089423894882202,437
80.0,68.22215823545841,11.777841764541591,66.6736900806427,13.3263099193573,418
40.0,39.5698917366483,0.4301082633516984,43.08563768863678,3.08563768863678,181
70.0,85.49976701579028,15.499767015790283,81.3738763332367,11.373876333236694,451
80.0,82.31690162306684,2.3169016230668404,84.59311127662659,4.593111276626587,550
60.0,59.2312869436572,0.7687130563427971,61.19166612625122,1.1916661262512207,269
40.0,38.94424632950018,1.0557536704998185,42.475152015686035,2.475152015686035,185
70.0,61.042045871393704,8.957954128606296,61.36460900306702,8.635390996932983,394
40.0,42.54949624604891,2.5494962460489106,46.825048327445984,6.825048327445984,191
90.0,82.10199613892186,7.898003861078138,75.67244172096252,14.327558279037476,414
80.0,77.97197970644118,2.028020293558825,79.4379472732544,0.5620527267456055,422
80.0,79.90761681243069,0.09238318756931108,81.74742460250854,1.747424602508545,522
60.0,57.78467418382533,2.215325816174669,49.74501430988312,10.254985690116882,316
70.0,82.88326453845913,12.88326453845913,78.31398844718933,8.313988447189331,577
60.0,57.296119431753084,2.703880568246916,53.59010100364685,6.409898996353149,274
60.0,72.03529156457924,12.03529156457924,77.76054739952087,17.760547399520874,418
30.0,24.989150056433267,5.010849943566733,24.211256206035614,5.788743793964386,100
60.0,68.47415838676187,8.474158386761871,71.11311554908752,11.113115549087524,450
80.0,72.98695813968357,7.013041860316434,76.7437994480133,3.2562005519866943,410
80.0,80.38509552342417,0.38509552342416953,74.84795451164246,5.152045488357544,495
80.0,74.32761370269795,5.6723862973020545,79.29279208183289,0.7072079181671143,369
60.0,62.60245719271207,2.602457192712073,63.78825306892395,3.78825306892395,277
70.0,65.39759696161568,4.602403038384324,67.73216128349304,2.267838716506958,353
80.0,82.35758372708061,2.357583727080609,81.08031153678894,1.0803115367889404,472
60.0,73.67856181631588,13.678561816315877,57.77566432952881,2.2243356704711914,497
50.0,52.98518106166318,2.9851810616631766,51.89303755760193,1.8930375576019287,239
80.0,78.89377801333178,1.106221986668217,76.68183445930481,3.3181655406951904,544
70.0,64.42869356797969,5.571306432020307,62.95254826545715,7.047451734542847,332
70.0,65.78458948147181,4.215410518528188,70.58004140853882,0.5800414085388184,377
70.0,83.28947869479052,13.289478694790517,80.52554726600647,10.52554726600647,465
50.0,48.3355432462918,1.6644567537082011,53.125232458114624,3.125232458114624,234
60.0,62.73877459577975,2.738774595779752,69.01239156723022,9.012391567230225,284
60.0,56.94377405766767,3.0562259423323326,56.30679130554199,3.693208694458008,290
70.0,78.84981097658493,8.849810976584934,77.4251639842987,7.425163984298706,448
70.0,58.72741249495033,11.272587505049671,56.94898962974548,13.051010370254517,355
70.0,71.39986417672603,1.3998641767260267,63.10656666755676,6.893433332443237,307
80.0,71.35574719956166,8.644252800438338,79.23979163169861,0.7602083683013916,454
40.0,45.962963076845114,5.962963076845114,49.337175488471985,9.337175488471985,150
60.0,71.93233664614024,11.932336646140243,70.5037534236908,10.503753423690796,430
60.0,63.06092906816098,3.0609290681609806,65.32472372055054,5.324723720550537,311
50.0,46.110951095450844,3.8890489045491563,51.77386999130249,1.7738699913024902,191
60.0,59.20885662235466,0.7911433776453407,66.42333269119263,6.423332691192627,272
80.0,84.43849580032332,4.438495800323324,77.30199694633484,2.698003053665161,538
40.0,41.4621233532496,1.462123353249602,29.065433144569397,10.934566855430603,128
70.0,72.06464078899772,2.064640788997721,78.51729989051819,8.517299890518188,413
60.0,58.109892172688674,1.8901078273113257,55.53911328315735,4.460886716842651,328
30.0,39.94265694718384,9.942656947183842,45.462796092033386,15.462796092033386,173
40.0,39.392091746249584,0.6079082537504163,44.303154945373535,4.303154945373535,167
60.0,60.42480286028886,0.4248028602888567,65.48426747322083,5.484267473220825,325
40.0,37.2367851148946,2.7632148851053984,37.54689693450928,2.4531030654907227,139
70.0,62.217131223565346,7.782868776434654,66.93238615989685,3.0676138401031494,408
40.0,46.82015191721949,6.820151917219491,41.231146454811096,1.2311464548110962,190
60.0,53.345526061177885,6.654473938822115,54.1944682598114,5.805531740188599,225
70.0,70.8311180780734,0.831118078073402,67.53363013267517,2.466369867324829,484
60.0,60.90166053777214,0.9016605377721376,58.47463011741638,1.5253698825836182,335
60.0,61.92398625677309,1.923986256773091,63.18880915641785,3.1888091564178467,386
70.0,71.39151671459133,1.391516714591333,72.27333784103394,2.2733378410339355,339
60.0,71.29308740526214,11.293087405262142,63.2247269153595,3.224726915359497,351
60.0,60.060083616469385,0.06008361646938454,54.285550117492676,5.714449882507324,322
70.0,64.16311695754533,5.836883042454673,65.22413492202759,4.775865077972412,325
80.0,78.28413563453792,1.7158643654620818,74.08885359764099,5.911146402359009,463
90.0,90.32357341024341,0.32357341024341224,86.42674088478088,3.573259115219116,617
50.0,46.226568760387956,3.7734312396120444,49.74825084209442,0.2517491579055786,232
80.0,74.91087636816049,5.089123631839513,73.64544868469238,6.354551315307617,521
60.0,58.97895322967608,1.0210467703239203,62.1819794178009,2.1819794178009033,349
60.0,47.79167494484539,12.20832505515461,51.87865495681763,8.121345043182373,230
70.0,59.70388456187454,10.296115438125462,66.53689742088318,3.4631025791168213,327
20.0,18.252277403749645,1.7477225962503553,25.380611419677734,5.380611419677734,68
50.0,63.03189754675988,13.031897546759879,59.781235456466675,9.781235456466675,320
100.0,92.47522981814252,7.524770181857477,75.20802021026611,24.791979789733887,596
50.0,51.25656001275638,1.2565600127563812,49.74915087223053,0.2508491277694702,229
60.0,64.8254479794326,4.825447979432596,50.56432485580444,9.435675144195557,393
60.0,58.972827585562634,1.0271724144373664,49.323734641075134,10.676265358924866,290
80.0,76.86344094181695,3.136559058183053,81.70822262763977,1.7082226276397705,450
60.0,59.753829416813815,0.2461705831861849,61.29255294799805,1.2925529479980469,297
60.0,59.56002782391013,0.43997217608986716,60.32927632331848,0.32927632331848145,337
70.0,74.61377583998254,4.613775839982537,73.53511452674866,3.5351145267486572,427
50.0,57.61838581630838,7.618385816308383,44.37547326087952,5.624526739120483,273
50.0,40.88553234005588,9.114467659944118,45.28614282608032,4.713857173919678,180
60.0,66.40259796244125,6.402597962441249,70.6624448299408,10.662444829940796,435
60.0,58.997298947857715,1.0027010521422852,59.370970726013184,0.6290292739868164,330
60.0,66.58476057454946,6.584760574549463,66.63607358932495,6.636073589324951,455
60.0,60.93799140656446,0.937991406564457,55.171722173690796,4.828277826309204,264
70.0,78.44828134063579,8.448281340635788,66.74491763114929,3.255082368850708,498
60.0,50.859490232054,9.140509767946,55.52554726600647,4.47445273399353,194
60.0,62.4415537462288,2.4415537462287986,63.30443024635315,3.3044302463531494,373
60.0,73.6132962481942,13.613296248194203,70.59308886528015,10.593088865280151,393
60.0,60.86093011048778,0.8609301104877787,62.75133490562439,2.7513349056243896,339
80.0,75.39140486103418,4.608595138965825,69.54143643379211,10.458563566207886,485
40.0,30.220620804524795,9.779379195475205,28.667303919792175,11.332696080207825,99
60.0,68.54923946996381,8.549239469963808,70.22063136100769,10.22063136100769,388
50.0,58.80644154198467,8.806441541984668,63.07663321495056,13.076633214950562,329
80.0,87.97906124958607,7.979061249586067,81.28706812858582,1.2870681285858154,551
60.0,60.02144134793114,0.0214413479311375,58.21707248687744,1.7829275131225586,310
60.0,62.174336505351384,2.174336505351384,66.22718572616577,6.2271857261657715,359
20.0,34.67158453375222,14.671584533752217,31.671956181526184,11.671956181526184,127
70.0,67.86259387249558,2.13740612750442,70.07870078086853,0.07870078086853027,410
60.0,63.52146439682505,3.5214643968250527,62.20500469207764,2.2050046920776367,330
60.0,63.650305745645696,3.6503057456456958,70.96286416053772,10.96286416053772,393
60.0,52.81230339047376,7.187696609526242,50.74727535247803,9.252724647521973,235
60.0,67.92765831969456,7.927658319694558,65.94203114509583,5.942031145095825,405
80.0,62.855462197597156,17.144537802402844,68.08689832687378,11.91310167312622,346
50.0,59.91943875936654,9.919438759366543,57.5264573097229,7.5264573097229,348
70.0,72.04031774160377,2.040317741603772,72.16805815696716,2.168058156967163,390
50.0,54.982546938104235,4.982546938104235,54.42774295806885,4.427742958068848,259
80.0,70.02547244666303,9.97452755333697,77.19319462776184,2.806805372238159,400
80.0,80.47366783269463,0.4736678326946304,82.42039680480957,2.4203968048095703,401
60.0,59.405688796314514,0.5943112036854856,50.66311955451965,9.336880445480347,294
80.0,86.94495722608082,6.944957226080817,77.07296013832092,2.927039861679077,512
70.0,69.02879472309229,0.9712052769077104,67.20094084739685,2.7990591526031494,439
60.0,62.515531247467365,2.515531247467365,66.25433564186096,6.254335641860962,378
60.0,59.33950105640153,0.6604989435984692,58.82791876792908,1.1720812320709229,240
60.0,58.45461848425163,1.5453815157483675,60.3155255317688,0.31552553176879883,377
20.0,30.057960109908443,10.057960109908443,29.313260316848755,9.313260316848755,97
60.0,55.81257521292554,4.1874247870744625,62.282198667526245,2.282198667526245,224
60.0,62.323762659910734,2.3237626599107344,59.27633047103882,0.7236695289611816,469
70.0,68.49516324755236,1.5048367524476447,73.66368174552917,3.663681745529175,418
50.0,43.848782709282034,6.151217290717966,48.60559403896332,1.3944059610366821,177
80.0,78.34475620758212,1.6552437924178776,85.58185696601868,5.581856966018677,404
90.0,87.85389762238091,2.146102377619087,78.88229489326477,11.11770510673523,496
60.0,60.39104299498958,0.39104299498958284,63.989609479904175,3.989609479904175,255
70.0,70.4936203145806,0.4936203145805962,67.67155528068542,2.328444719314575,413
70.0,61.97418423685335,8.025815763146653,69.576495885849,0.423504114151001,337
60.0,51.093758311287424,8.906241688712576,52.251821756362915,7.748178243637085,261
60.0,63.23769459912525,3.2376945991252484,66.91303849220276,6.913038492202759,341
60.0,54.935490541288175,5.064509458711825,57.17202425003052,2.8279757499694824,293
50.0,58.08535370586659,8.085353705866588,50.95950365066528,0.9595036506652832,283
70.0,57.387238424833086,12.612761575166914,59.10565257072449,10.894347429275513,246
60.0,64.0554143381574,4.055414338157405,64.67429399490356,4.6742939949035645,385
60.0,66.78589127768862,6.78589127768862,67.64406561851501,7.644065618515015,372
40.0,45.263441878637416,5.2634418786374155,46.57354950904846,6.573549509048462,186
70.0,62.65417643254505,7.34582356745495,57.958823442459106,12.041176557540894,341
60.0,72.52049740559316,12.520497405593161,75.64782500267029,15.647825002670288,417
70.0,67.56574294711749,2.434257052882515,67.90125966072083,2.098740339279175,357
80.0,90.80491985471916,10.80491985471916,75.48001408576965,4.519985914230347,527
60.0,62.531247264413686,2.531247264413686,59.007370471954346,0.9926295280456543,331
50.0,61.58338435096801,11.58338435096801,60.296815633773804,10.296815633773804,310
50.0,57.60624219407407,7.6062421940740705,53.39406132698059,3.394061326980591,241
60.0,62.53327298325829,2.5332729832582928,70.03159523010254,10.031595230102539,237
70.0,68.5269397297881,1.473060270211903,63.23242783546448,6.7675721645355225,365
60.0,64.7060975965891,4.706097596589103,65.32008051872253,5.320080518722534,352
60.0,57.80453980433479,2.1954601956652127,54.838329553604126,5.161670446395874,321
60.0,55.628035464602306,4.371964535397694,52.1686851978302,7.8313148021698,239
80.0,67.13861008158351,12.861389918416492,62.84549832344055,17.15450167655945,358
60.0,73.75697995263754,13.756979952637536,62.69083619117737,2.690836191177368,486
60.0,57.53377697504434,2.46622302495566,59.13326144218445,0.8667385578155518,347
70.0,76.75850565287031,6.758505652870312,66.8894112110138,3.110588788986206,529
60.0,71.24597797475803,11.245977974758034,68.07565093040466,8.075650930404663,333
90.0,90.21456514288893,0.21456514288892947,85.97306609153748,4.026933908462524,487
60.0,67.71402861978699,7.714028619786987,65.20956158638,5.209561586380005,415
90.0,81.77990908405282,8.220090915947182,72.54032492637634,17.459675073623657,604
60.0,59.122074838703284,0.8779251612967158,58.914291858673096,1.0857081413269043,250
80.0,77.83441443066938,2.1655855693306165,77.33792662620544,2.6620733737945557,467
70.0,84.62549508926239,14.625495089262387,69.77471709251404,0.22528290748596191,647
60.0,66.04269895392765,6.042698953927655,56.52169585227966,3.478304147720337,511
80.0,76.81524433946427,3.1847556605357283,79.49523329734802,0.5047667026519775,381
60.0,62.78017214929762,2.78017214929762,54.24697995185852,5.7530200481414795,337
50.0,55.10639274387918,5.1063927438791765,56.67324662208557,6.673246622085571,259
80.0,90.73102661300739,10.731026613007387,80.56102395057678,0.5610239505767822,592
60.0,61.988488341759144,1.988488341759144,59.73629355430603,0.2637064456939697,300
60.0,59.606022618498194,0.3939773815018057,60.75295805931091,0.7529580593109131,327
70.0,64.83047394472561,5.169526055274389,64.60179686546326,5.398203134536743,462
80.0,85.8886982525368,5.888698252536798,73.67852330207825,6.321476697921753,512
60.0,66.3117865363275,6.311786536327503,63.816702365875244,3.816702365875244,466
80.0,74.21802535152567,5.781974648474332,79.2322039604187,0.7677960395812988,452
50.0,41.03663946738493,8.96336053261507,45.78266441822052,4.21733558177948,167
70.0,78.84586148956731,8.845861489567312,73.1413185596466,3.1413185596466064,569
40.0,49.87537686904492,9.87537686904492,54.99423146247864,14.994231462478638,212
60.0,65.88251159442392,5.882511594423917,68.06594729423523,8.06594729423523,318
60.0,66.38769403630218,6.387694036302179,63.30387592315674,3.3038759231567383,387
70.0,66.14539903434219,3.8546009656578093,73.23915362358093,3.2391536235809326,368
60.0,54.04977849806807,5.950221501931928,50.482177734375,9.517822265625,259
80.0,93.27343905509389,13.273439055093888,84.76119041442871,4.761190414428711,525
60.0,66.30878494418005,6.308784944180047,68.58223080635071,8.582230806350708,343
90.0,81.45478205025562,8.545217949744384,75.11785626411438,14.88214373588562,525
50.0,58.19586372930509,8.195863729305088,51.627564430236816,1.6275644302368164,250
70.0,76.06765354680039,6.067653546800386,73.55252504348755,3.552525043487549,556
90.0,92.51862419872091,2.5186241987209144,75.97752213478088,14.022477865219116,718
60.0,59.73225380681237,0.2677461931876266,69.29098963737488,9.290989637374878,384
80.0,85.37658990003784,5.3765899000378425,80.50432801246643,0.5043280124664307,478
50.0,54.235484391967695,4.235484391967695,53.945642709732056,3.9456427097320557,215
40.0,55.73214199443653,15.732141994436532,47.8375107049942,7.837510704994202,326
80.0,88.19274228568423,8.192742285684233,83.20068717002869,3.2006871700286865,606
80.0,74.23366201887602,5.766337981123982,76.30393505096436,3.6960649490356445,416
60.0,42.88947074917652,17.110529250823483,42.09674894809723,17.90325105190277,190
80.0,72.52632078412029,7.473679215879713,71.46456837654114,8.535431623458862,413
60.0,66.52308286041243,6.52308286041243,60.02741456031799,0.027414560317993164,360
80.0,69.752831480608,10.247168519392005,75.14559626579285,4.854403734207153,450
60.0,66.91151977693845,6.911519776938448,71.24674916267395,11.24674916267395,332
60.0,59.634366824989975,0.365633175010025,54.350852966308594,5.649147033691406,322
80.0,75.61154318513621,4.388456814863787,72.95755743980408,7.042442560195923,405
60.0,66.52443419407838,6.524434194078381,68.76350045204163,8.763500452041626,379
70.0,79.46042054030393,9.460420540303929,72.43012189865112,2.430121898651123,483
70.0,66.15940495634966,3.840595043650339,74.03302788734436,4.03302788734436,355
90.0,77.21549645374722,12.784503546252779,67.18056797981262,22.819432020187378,551
50.0,56.37212298814352,6.3721229881435235,50.469088554382324,0.4690885543823242,245
60.0,72.85129038623502,12.851290386235021,73.64340424537659,13.643404245376587,392
70.0,73.97360307229934,3.9736030722993405,73.39281439781189,3.3928143978118896,395
70.0,61.005394209647314,8.994605790352686,67.99213290214539,2.0078670978546143,388
60.0,62.44170807039241,2.4417080703924086,63.698965311050415,3.698965311050415,368
60.0,76.0531517235087,16.053151723508705,72.83499240875244,12.834992408752441,437
70.0,66.78490973698149,3.21509026301851,65.55114388465881,4.4488561153411865,327
60.0,60.62900111725344,0.6290011172534378,58.18536877632141,1.8146312236785889,356
60.0,54.670743197295295,5.329256802704705,57.19943642616272,2.8005635738372803,247
100.0,95.9248027606617,4.075197239338294,93.38037371635437,6.61962628364563,630
60.0,63.81144466796356,3.8114446679635634,67.93708205223083,7.937082052230835,369
